Year,Make,Model,Trim,Body Style
1940,"Studebaker","State President","NoName",""
1940,"International","D15","NoName","Regular Cab Pickup"
1940,"International","D15H","Canopy",""
1940,"International","D15H","Panel",""
1940,"International","D15H","Stake",""
1940,"International","D15H","NoName","Regular Cab Pickup"
1940,"International","D15LL","Canopy",""
1940,"International","D15LL","Panel",""
1940,"International","D15LL","Stake",""
1940,"International","D15LL","NoName","Regular Cab Pickup"
1940,"International","D15L","NoName","Regular Cab Pickup"
1940,"International","D15M","Panel",""
1940,"International","D29","NoName","Regular Cab Pickup"
1941,"Hupmobile","115-R Skylark","NoName","Sedan"
1941,"Buick","Century","NoName",""
1941,"Buick","Limited","NoName",""
1941,"Buick","Roadmaster","NoName","Sedan"
1941,"Buick","Super","NoName",""
1941,"Buick","Special","NoName",""
1941,"Cadillac","Fleetwood","NoName","Sedan"
1941,"Cadillac","Series 62","NoName",""
1941,"Cadillac","Series 67","NoName",""
1941,"Cadillac","Series 60","NoName",""
1941,"Cadillac","Series 61","NoName",""
1941,"Cadillac","Series 63","NoName",""
1941,"Cadillac","Series 75","NoName",""
1941,"Chevrolet","Coupe Pickup","NoName",""
1941,"Chevrolet","Master Deluxe","NoName",""
1941,"Chevrolet","Panel Delivery","NoName",""
1941,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1941,"Chevrolet","Sedan Delivery","NoName",""
1941,"Chevrolet","Special Deluxe","NoName",""
1941,"Chrysler","Highlander","NoName",""
1941,"Chrysler","Imperial","NoName",""
1941,"Chrysler","New Yorker","NoName",""
1941,"Chrysler","Royal","NoName",""
1941,"Chrysler","Saratoga","NoName",""
1941,"Chrysler","Town & Country","NoName",""
1941,"Chrysler","Windsor","NoName",""
1941,"Dodge","Canopy","Series WC",""
1941,"Dodge","Custom","D19",""
1941,"Dodge","Deluxe","D19",""
1941,"Dodge","Panel","Series WC",""
1941,"Dodge","Pickup","Series WC","Regular Cab Pickup"
1941,"Dodge","Screen","Series WC",""
1941,"Ford","Deluxe","NoName",""
1941,"Ford","Model 11A","Special",""
1941,"Ford","Panel","NoName","Regular Cab Pickup"
1941,"Ford","Pickup","NoName","Regular Cab Pickup"
1941,"Ford","Super Deluxe","NoName",""
1941,"GMC","Panel","NoName",""
1941,"GMC","Pickup","NoName","Regular Cab Pickup"
1941,"Lincoln","Continental","NoName","Sedan"
1941,"Lincoln","Custom","NoName",""
1941,"Lincoln","Zephyr","NoName","Sedan"
1941,"Mercury","Series 19A","NoName",""
1941,"Oldsmobile","Model 66","NoName",""
1941,"Oldsmobile","Model 76","NoName",""
1941,"Oldsmobile","Model 78","NoName",""
1941,"Oldsmobile","Model 98","NoName",""
1941,"Oldsmobile","Model 68","NoName",""
1941,"Oldsmobile","Model 96","NoName",""
1941,"Plymouth","DeLuxe","NoName",""
1941,"Plymouth","Panel Delivery","NoName",""
1941,"Plymouth","Pickup","NoName","Regular Cab Pickup"
1941,"Plymouth","Special DeLuxe","NoName",""
1941,"Plymouth","Standard","NoName",""
1941,"Pontiac","Streamliner","Super",""
1941,"Pontiac","Torpedo JA","Deluxe",""
1941,"Pontiac","Torpedo JC","Custom",""
1941,"Pontiac","Torpedo JB","Streamline",""
1941,"Desoto","Custom","S-8",""
1941,"Desoto","DeLuxe","S-8",""
1941,"Hudson","Big Boy","Series 18",""
1941,"Hudson","Commodore","Series 15",""
1941,"Hudson","Commodore","Series 12",""
1941,"Hudson","Commodore","Series 14",""
1941,"Hudson","Commodore","Series 17",""
1941,"Hudson","Delivery","NoName",""
1941,"Hudson","DeLuxe","Series 10-P",""
1941,"Hudson","Panel","NoName",""
1941,"Hudson","Pickup","NoName",""
1941,"Hudson","Super","Series 11",""
1941,"Hudson","Traveler","Series 10-T",""
1941,"Hudson","Utility","Series 10-C",""
1941,"Nash","600","NoName",""
1941,"Nash","Ambassador","NoName",""
1941,"Packard","110","Model 1900",""
1941,"Packard","120","Model 1901",""
1941,"Packard","160","Model 1904",""
1941,"Packard","160","Model 1903",""
1941,"Packard","180","Model 1906",""
1941,"Packard","Clipper","Model 1951",""
1941,"Packard","Deluxe","Model 1900",""
1941,"Packard","Super Eight","Model 1908",""
1941,"Packard","Super Eight","Model 1905",""
1941,"Packard","Super Eight","Model 1907",""
1941,"Studebaker","Champion","Custom",""
1941,"Studebaker","Champion","Custom Deluxe",""
1941,"Studebaker","Champion","Custom Deluxe Tone",""
1941,"Studebaker","Commander","Custom",""
1941,"Studebaker","Commander","Deluxe-Tone",""
1941,"Studebaker","Commander","Skyway",""
1941,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1941,"Studebaker","President","Custom",""
1941,"Studebaker","President","Deluxe-Tone",""
1941,"Studebaker","President","Skyway",""
1941,"International","D-2M","NoName","Regular Cab Pickup"
1941,"International","D15M","NoName","Regular Cab Pickup"
1941,"International","K-1M","NoName","Regular Cab Pickup"
1941,"International","K-3","NoName","Regular Cab Pickup"
1941,"International","KB-1","NoName","Regular Cab Pickup"
1941,"International","KB-2","NoName","Regular Cab Pickup"
1941,"International","KM-1","NoName","Regular Cab Pickup"
1941,"International","K-1","NoName","Regular Cab Pickup"
1941,"International","K-2","NoName","Regular Cab Pickup"
1941,"International","K-3M","NoName","Regular Cab Pickup"
1941,"International","KM-3","NoName","Regular Cab Pickup"
1942,"Buick","Century","NoName",""
1942,"Buick","Limited","NoName",""
1942,"Buick","Roadmaster","NoName","Sedan"
1942,"Buick","Super","NoName",""
1942,"Buick","Special","NoName",""
1942,"Cadillac","Fleetwood","NoName","Sedan"
1942,"Cadillac","Series 62","NoName",""
1942,"Cadillac","Series 67","NoName",""
1942,"Cadillac","Series 60","NoName",""
1942,"Cadillac","Series 61","NoName",""
1942,"Cadillac","Series 63","NoName",""
1942,"Cadillac","Series 75","NoName",""
1942,"Chevrolet","Canopy Express","NoName",""
1942,"Chevrolet","Coupe Pickup","NoName",""
1942,"Chevrolet","Fleetline","NoName",""
1942,"Chevrolet","Master Deluxe","NoName",""
1942,"Chevrolet","Panel","NoName",""
1942,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1942,"Chevrolet","Sedan Delivery","NoName",""
1942,"Chevrolet","Suburban","NoName","SUV"
1942,"Chrysler","Imperial","NoName",""
1942,"Chrysler","New Yorker","NoName",""
1942,"Chrysler","Royal","NoName",""
1942,"Chrysler","Saratoga","NoName",""
1942,"Chrysler","Town & Country","NoName",""
1942,"Chrysler","Windsor","NoName",""
1942,"Dodge","Canopy","Series WC",""
1942,"Dodge","Custom","NoName",""
1942,"Dodge","Deluxe","D22",""
1942,"Dodge","Panel","Series WC",""
1942,"Dodge","Pickup","Series WC","Regular Cab Pickup"
1942,"Dodge","Screen","Series WC",""
1942,"Ford","Model 21A","Deluxe",""
1942,"Ford","Model 21A","Super Deluxe",""
1942,"Ford","Model 2GA","Deluxe",""
1942,"Ford","Model 2GA","Special",""
1942,"Ford","Model 2GA","Super Deluxe",""
1942,"Ford","Panel","NoName","Regular Cab Pickup"
1942,"Ford","Pickup","NoName","Regular Cab Pickup"
1942,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1942,"GMC","Panel","NoName",""
1942,"GMC","Pickup","NoName","Regular Cab Pickup"
1942,"GMC","Screen","NoName",""
1942,"GMC","Suburban","NoName","SUV"
1942,"Lincoln","Continental","NoName","Sedan"
1942,"Lincoln","Custom","NoName",""
1942,"Lincoln","Zephyr","NoName","Sedan"
1942,"Mercury","Series 29A","NoName",""
1942,"Oldsmobile","Custom 98","NoName","Sedan"
1942,"Oldsmobile","Dynamic 76","NoName",""
1942,"Oldsmobile","Dynamic 78","NoName",""
1942,"Oldsmobile","Special 66","NoName",""
1942,"Oldsmobile","Special 68","NoName",""
1942,"Plymouth","DeLuxe","NoName",""
1942,"Plymouth","Special DeLuxe","NoName",""
1942,"Pontiac","Chieftain","NoName",""
1942,"Pontiac","Streamliner","KB",""
1942,"Pontiac","Torpedo","KA",""
1942,"Desoto","Custom","S-10",""
1942,"Desoto","DeLuxe","S-10",""
1942,"Hudson","Pickup","NoName",""
1942,"Nash","600","NoName",""
1942,"Nash","Ambassador","Series 4280",""
1942,"Nash","Ambassador","NoName",""
1942,"Packard","160","NoName",""
1942,"Packard","2011","Model 2011",""
1942,"Packard","2010","Model 2010",""
1942,"Packard","2021","Model 2021",""
1942,"Packard","Clipper","Model 2000",""
1942,"Packard","Clipper","Model 2001",""
1942,"Packard","Clipper","Super",""
1942,"Packard","Custom","Model 2020",""
1942,"Packard","Super Eight","NoName",""
1942,"Studebaker","Champion","Custom",""
1942,"Studebaker","Champion","Deluxe Style",""
1942,"Studebaker","Commander","Custom",""
1942,"Studebaker","Commander","Deluxe Style",""
1942,"Studebaker","Commander","Skyway",""
1942,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1942,"Studebaker","President","Custom",""
1942,"Studebaker","President","Deluxe Style",""
1942,"Studebaker","President","Skyway",""
1942,"International","D-2M","NoName","Regular Cab Pickup"
1942,"International","D15M","NoName","Regular Cab Pickup"
1942,"International","K-1M","NoName","Regular Cab Pickup"
1942,"International","K-3","NoName","Regular Cab Pickup"
1942,"International","KB-1","NoName","Regular Cab Pickup"
1942,"International","KB-2","NoName","Regular Cab Pickup"
1942,"International","KM-1","NoName","Regular Cab Pickup"
1942,"International","K-1","NoName","Regular Cab Pickup"
1942,"International","K-2","NoName","Regular Cab Pickup"
1942,"International","K-3M","NoName","Regular Cab Pickup"
1942,"International","KM-3","NoName","Regular Cab Pickup"
1943,"Cadillac","Fleetwood","NoName","Sedan"
1943,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1944,"Cadillac","Fleetwood","NoName","Sedan"
1944,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1944,"Chevrolet","Sedan Delivery","NoName",""
1944,"Ford","Panel","NoName","Regular Cab Pickup"
1944,"Ford","Pickup","NoName","Regular Cab Pickup"
1944,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1945,"Cadillac","Fleetwood","NoName","Sedan"
1945,"Ford","Pickup","NoName","Regular Cab Pickup"
1945,"MG","TC Roadster","NoName","Convertible"
1945,"Citroen","Legere","NoName",""
1945,"Citroen","Normale","NoName",""
1945,"Rover","10","NoName",""
1945,"Rover","12","NoName",""
1945,"Rover","14","NoName",""
1945,"Rover","16","NoName",""
1945,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1946,"Alfa Romeo","6C-2500","NoName",""
1946,"Buick","Roadmaster","NoName","Sedan"
1946,"Buick","Super","NoName",""
1946,"Buick","Special","NoName",""
1946,"Cadillac","Fleetwood","NoName","Sedan"
1946,"Cadillac","Series 62","NoName",""
1946,"Cadillac","Series 60","Special",""
1946,"Cadillac","Series 61","NoName",""
1946,"Cadillac","Series 75","NoName",""
1946,"Chevrolet","Canopy Express","NoName",""
1946,"Chevrolet","Fleetmaster","NoName","Convertible"
1946,"Chevrolet","Fleetmaster","NoName","Coupe"
1946,"Chevrolet","Fleetmaster","NoName","Sedan"
1946,"Chevrolet","Fleetmaster","NoName","Wagon"
1946,"Chevrolet","Panel","NoName",""
1946,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1946,"Chevrolet","Sedan Delivery","NoName",""
1946,"Chevrolet","Suburban","NoName","SUV"
1946,"Chrysler","Imperial","NoName",""
1946,"Chrysler","New Yorker","NoName",""
1946,"Chrysler","Royal","NoName",""
1946,"Chrysler","Saratoga","NoName",""
1946,"Chrysler","Town & Country","NoName",""
1946,"Chrysler","Windsor","NoName",""
1946,"Dodge","Canopy","Series WC",""
1946,"Dodge","Custom","D24",""
1946,"Dodge","Deluxe","D24",""
1946,"Dodge","Express 1500","Series WC",""
1946,"Dodge","Panel","Series WC",""
1946,"Dodge","Pickup","NoName","Regular Cab Pickup"
1946,"Ford","Coupe","NoName","Coupe"
1946,"Ford","Panel","NoName","Regular Cab Pickup"
1946,"Ford","Pickup","NoName","Regular Cab Pickup"
1946,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1946,"Ford","Business Coupe","NoName","Coupe"
1946,"GMC","Panel","NoName",""
1946,"GMC","Pickup","NoName","Regular Cab Pickup"
1946,"Jaguar","Mark","NoName",""
1946,"Jeep","CJ","NoName","SUV"
1946,"Lincoln","Continental","NoName","Convertible"
1946,"Lincoln","Continental","NoName","Coupe"
1946,"Oldsmobile","66","NoName",""
1946,"Oldsmobile","78","NoName",""
1946,"Oldsmobile","76","NoName",""
1946,"Oldsmobile","98","NoName",""
1946,"Plymouth","DeLuxe","NoName",""
1946,"Plymouth","Special DeLuxe","NoName",""
1946,"Pontiac","Streamliner","NoName",""
1946,"Pontiac","Torpedo","NoName",""
1946,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1946,"Renault","4CV","NoName",""
1946,"Renault","Juvaquatre"
